comment,comment_id,source
"""HI""","""10154706823861522_10154706831811522""",MOCHA
"""Hi miss Mocha""","""10154706823861522_10154706831831522""",MOCHA
"""Hi ms.mocha\u263a""","""10154706823861522_10154706831841522""",MOCHA
"""Alo po maam.mocha""","""10154706823861522_10154706831846522""",MOCHA
"""-saudi arabia""","""10154706823861522_10154706831851522""",MOCHA
"""Hi moca pabati nmn po""","""10154706823861522_10154706831856522""",MOCHA
"""2nd""","""10154706823861522_10154706831881522""",MOCHA
"""Hello mocha""","""10154706823861522_10154706831926522""",MOCHA
"""Hi mocha gandang mwnng""","""10154706823861522_10154706831936522""",MOCHA
"""gUD am""","""10154706823861522_10154706831956522""",MOCHA
"""1""","""10154706823861522_10154706831991522""",MOCHA
"""hi...""","""10154706823861522_10154706832001522""",MOCHA
"""hello mam mocha""","""10154706823861522_10154706832066522""",MOCHA
"""hello mocha""","""10154706823861522_10154706832081522""",MOCHA
"""1""","""10154706823861522_10154706832096522""",MOCHA
"""2""","""10154706823861522_10154706832121522""",MOCHA
"""hello :D""","""10154706823861522_10154706832146522""",MOCHA
"""Gud AM""","""10154706823861522_10154706832191522""",MOCHA
"""Musta""","""10154706823861522_10154706832236522""",MOCHA
"""Hi idol mocha""","""10154706823861522_10154706832291522""",MOCHA
"""Mabuhay ka ms mocha""","""10154706823861522_10154706832351522""",MOCHA
"""1""","""10154706823861522_10154706832391522""",MOCHA
"""Hello \ud83d\ude07""","""10154706823861522_10154706832406522""",MOCHA
"""1""","""10154706823861522_10154706832451522""",MOCHA
"""Aloha Mocha!""","""10154706823861522_10154706832471522""",MOCHA
"""hello""","""10154706823861522_10154706832531522""",MOCHA
"""Hi miss mocha from Russia po""","""10154706823861522_10154706832536522""",MOCHA
"""Hi,ms.mocha""","""10154706823861522_10154706832571522""",MOCHA
"""1""","""10154706823861522_10154706832601522""",MOCHA
"""Hello miss mocha""","""10154706823861522_10154706832611522""",MOCHA
"""hallooo.. namiss kita mocha.""","""10154706823861522_10154706832636522""",MOCHA
"""Wala png 1min 3k haha""","""10154706823861522_10154706832651522""",MOCHA
"""hello""","""10154706823861522_10154706832656522""",MOCHA
"""good evning""","""10154706823861522_10154706832686522""",MOCHA
"""Hi mocha from abu dhabi..""","""10154706823861522_10154706832771522""",MOCHA
"""hi""","""10154706823861522_10154706832776522""",MOCHA
"""Hi mocha...""","""10154706823861522_10154706832781522""",MOCHA
"""Hi crush idol""","""10154706823861522_10154706832816522""",MOCHA
"""Hi idol""","""10154706823861522_10154706832836522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706832856522""",MOCHA
"""Hi miss mocha""","""10154706823861522_10154706832871522""",MOCHA
"""Morning sexy...""","""10154706823861522_10154706832901522""",MOCHA
"""hi mocha paki greet po from davao""","""10154706823861522_10154706832981522""",MOCHA
"""Good morning""","""10154706823861522_10154706832991522""",MOCHA
"""Hi po""","""10154706823861522_10154706833016522""",MOCHA
"""Nice""","""10154706823861522_10154706833061522""",MOCHA
"""Ciao Ms. Mocha from Italy""","""10154706823861522_10154706833106522""",MOCHA
"""hi ms mocha""","""10154706823861522_10154706833131522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706833146522""",MOCHA
"""Hi, Mocha. This is your supporter from New York City.""","""10154706823861522_10154706833161522""",MOCHA
"""Hi""","""10154706823861522_10154706833176522""",MOCHA
"""1""","""10154706823861522_10154706833206522""",MOCHA
"""Hello""","""10154706823861522_10154706833216522""",MOCHA
"""Hello mocha""","""10154706823861522_10154706833231522""",MOCHA
"""Kamusta po from uae  abudhabi""","""10154706823861522_10154706833251522""",MOCHA
"""Hi ms mocha.""","""10154706823861522_10154706833291522""",MOCHA
"""Mocha ganda""","""10154706823861522_10154706833331522""",MOCHA
"""hi there""","""10154706823861522_10154706833341522""",MOCHA
"""Hello""","""10154706823861522_10154706833356522""",MOCHA
"""hello ma.mocha pa great naman jan from kuwait""","""10154706823861522_10154706833361522""",MOCHA
"""Salamat sa patuloy na pag suporta sa mahal nating presidente!""","""10154706823861522_10154706833366522""",MOCHA
"""1""","""10154706823861522_10154706833421522""",MOCHA
"""Hi Ms.Mocha.""","""10154706823861522_10154706833456522""",MOCHA
"""3""","""10154706823861522_10154706833536522""",MOCHA
"""Hello hello free data mode. Hahaha""","""10154706823861522_10154706833561522""",MOCHA
"""Hello""","""10154706823861522_10154706833576522""",MOCHA
"""ganda ni idol,..""","""10154706823861522_10154706833581522""",MOCHA
"""Hello ...gandang fabi""","""10154706823861522_10154706833596522""",MOCHA
"""Hi miss Mocha tuloy lng ang laban""","""10154706823861522_10154706833601522""",MOCHA
"""Good evening miss Mocha from lebanon""","""10154706823861522_10154706833611522""",MOCHA
"""Pabati nman ms mocha""","""10154706823861522_10154706833616522""",MOCHA
"""Hello Ms Mocha.. Avid DDS here from UK.. Pabati nmn po.. Heheh""","""10154706823861522_10154706833626522""",MOCHA
"""Hello from dubai""","""10154706823861522_10154706833636522""",MOCHA
"""K lang""","""10154706823861522_10154706833656522""",MOCHA
"""Hello mocha..watching from riyadh..cnu ang hahambalusin mo today""","""10154706823861522_10154706833716522""",MOCHA
"""Hi""","""10154706823861522_10154706833726522""",MOCHA
"""Hi""","""10154706823861522_10154706833761522""",MOCHA
"""Hi po miss mocha""","""10154706823861522_10154706833786522""",MOCHA
"""Hello ms mocha,, komusta from las vegas""","""10154706823861522_10154706833811522""",MOCHA
"""ano po ang topic""","""10154706823861522_10154706833821522""",MOCHA
"""Miss mocha pabati naman po :D""","""10154706823861522_10154706833851522""",MOCHA
"""Hi ms moca goodmorning from Osaka Japan \ud83c\uddef\ud83c\uddf5\u2764\ufe0f\ud83d\ude04\ud83d\ude18""","""10154706823861522_10154706833881522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706833906522""",MOCHA
"""Hi mocha ilovey""","""10154706823861522_10154706833916522""",MOCHA
"""hi""","""10154706823861522_10154706833926522""",MOCHA
"""Hi from dubai""","""10154706823861522_10154706833966522""",MOCHA
"""hi""","""10154706823861522_10154706834001522""",MOCHA
"""Support""","""10154706823861522_10154706834006522""",MOCHA
"""Hi from dubai""","""10154706823861522_10154706834031522""",MOCHA
"""Hi madam mocha""","""10154706823861522_10154706834036522""",MOCHA
"""hi mocha from DUBAi with love""","""10154706823861522_10154706834011522""",MOCHA
"""Hi mocha! Take care !\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f""","""10154706823861522_10154706834066522""",MOCHA
"""hello""","""10154706823861522_10154706834081522""",MOCHA
"""Hi mocha\u2764\ufe0f""","""10154706823861522_10154706834096522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706834101522""",MOCHA
"""I LOVE MOCHA\ud83d\ude0d""","""10154706823861522_10154706834106522""",MOCHA
"""Hello po""","""10154706823861522_10154706834111522""",MOCHA
"""magandang umaga miss mocha laban lang""","""10154706823861522_10154706834196522""",MOCHA
"""Aiwa""","""10154706823861522_10154706834201522""",MOCHA
"""Hi mocha good morning""","""10154706823861522_10154706834206522""",MOCHA
"""Hello!""","""10154706823861522_10154706834211522""",MOCHA
"""hello""","""10154706823861522_10154706834221522""",MOCHA
"""Hello""","""10154706823861522_10154706834236522""",MOCHA
""":)""","""10154706823861522_10154706834246522""",MOCHA
"""From""","""10154706823861522_10154706834316522""",MOCHA
"""pa hi nman ate""","""10154706823861522_10154706834346522""",MOCHA
"""hello""","""10154706823861522_10154706834351522""",MOCHA
"""Pabati nmn ms mocha dto sa lebanon""","""10154706823861522_10154706834366522""",MOCHA
"""Hello smart and beautiful.""","""10154706823861522_10154706834406522""",MOCHA
"""Hi ms mocha""","""10154706823861522_10154706834401522""",MOCHA
"""hello ms mocha""","""10154706823861522_10154706834421522""",MOCHA
"""watching from abu dhabi..""","""10154706823861522_10154706834431522""",MOCHA
"""from ksa I'm watching. ...""","""10154706823861522_10154706834436522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706834441522""",MOCHA
"""Hi""","""10154706823861522_10154706834456522""",MOCHA
"""Hi""","""10154706823861522_10154706834466522""",MOCHA
"""Hi""","""10154706823861522_10154706834471522""",MOCHA
"""Hello watching from Riyadh KSA""","""10154706823861522_10154706834476522""",MOCHA
"""Hi Mocha :)""","""10154706823861522_10154706834511522""",MOCHA
"""gud eve mocha""","""10154706823861522_10154706834521522""",MOCHA
"""Hi po""","""10154706823861522_10154706834526522""",MOCHA
"""William""","""10154706823861522_10154706834486522""",MOCHA
"""Hi mocha!!!! Im a fan of urs \ud83d\ude18\ud83d\ude18\ud83d\ude18""","""10154706823861522_10154706834541522""",MOCHA
"""ang ganda mo talaga..""","""10154706823861522_10154706834581522""",MOCHA
"""hello mam mocha...""","""10154706823861522_10154706834601522""",MOCHA
"""Hi...""","""10154706823861522_10154706834606522""",MOCHA
"""Hi miss mocha pa greet po dito sa dammam""","""10154706823861522_10154706834616522""",MOCHA
"""Hello mocha""","""10154706823861522_10154706834621522""",MOCHA
"""Watching in dammam ksa""","""10154706823861522_10154706834641522""",MOCHA
"""Goodmorning Mocha...""","""10154706823861522_10154706834651522""",MOCHA
"""Watching from Riyadh""","""10154706823861522_10154706834676522""",MOCHA
"""hi mocha from NY""","""10154706823861522_10154706834706522""",MOCHA
"""\ud83d\ude01""","""10154706823861522_10154706834711522""",MOCHA
"""1""","""10154706823861522_10154706834756522""",MOCHA
"""Watching from kuwait. ..shout out po""","""10154706823861522_10154706834766522""",MOCHA
"""Idol :)""","""10154706823861522_10154706834771522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706834781522""",MOCHA
"""We love you Mocha \u2764\ud83c\udf37""","""10154706823861522_10154706834791522""",MOCHA
"""Hello Mocha""","""10154706823861522_10154706834796522""",MOCHA
"""Hi Mocha \ud83c\uddf6\ud83c\udde6\ud83c\uddf5\ud83c\udded paki greet from Qatar""","""10154706823861522_10154706834826522""",MOCHA
"""Hi\ud83d\ude01""","""10154706823861522_10154706834836522""",MOCHA
"""HI MOCHA...""","""10154706823861522_10154706834851522""",MOCHA
"""Hi""","""10154706823861522_10154706834861522""",MOCHA
"""Idol tuloy moe lng yan..""","""10154706823861522_10154706834906522""",MOCHA
"""Mark Aquino from Arizona""","""10154706823861522_10154706834911522""",MOCHA
"""Gudnyt""","""10154706823861522_10154706834931522""",MOCHA
"""Hello""","""10154706823861522_10154706834961522""",MOCHA
"""hello Ms Mocha!""","""10154706823861522_10154706834966522""",MOCHA
"""1""","""10154706823861522_10154706834971522""",MOCHA
"""Hi""","""10154706823861522_10154706834986522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706834991522""",MOCHA
"""Hello ganda mocha""","""10154706823861522_10154706835001522""",MOCHA
"""Hi""","""10154706823861522_10154706835011522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706835051522""",MOCHA
"""Hi maam mocha""","""10154706823861522_10154706835056522""",MOCHA
"""Watching in riyadh""","""10154706823861522_10154706835066522""",MOCHA
"""Hi\ud83d\udc9e""","""10154706823861522_10154706835071522""",MOCHA
"""Okay and you? Komosta kana?""","""10154706823861522_10154706835101522""",MOCHA
"""autobots formation lol \ud83d\ude02 wats the topic?""","""10154706823861522_10154706835136522""",MOCHA
"""Hello Mocha!""","""10154706823861522_10154706835146522""",MOCHA
"""Hi mocha from kuwait""","""10154706823861522_10154706835156522""",MOCHA
"""Hi mocha\ud83d\ude0a""","""10154706823861522_10154706835176522""",MOCHA
"""Hai  k""","""10154706823861522_10154706835266522""",MOCHA
"""Watching from Riyadh""","""10154706823861522_10154706835331522""",MOCHA
"""Hi :D""","""10154706823861522_10154706835336522""",MOCHA
"""ganda gabi mocha..""","""10154706823861522_10154706835341522""",MOCHA
"""hi  miss  mocha  gwapa""","""10154706823861522_10154706835346522""",MOCHA
"""Watching from London. Gogo mocha we are on your side \ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb\ud83d\udc4a\ud83c\udffb""","""10154706823861522_10154706835356522""",MOCHA
"""Hi po idol\ud83d\ude18""","""10154706823861522_10154706835366522""",MOCHA
"""Wag kang susuko ms mocha!""","""10154706823861522_10154706835371522""",MOCHA
"""Ako""","""10154706823861522_10154706835406522""",MOCHA
"""Allo""","""10154706823861522_10154706835421522""",MOCHA
"""Hello miss mocha""","""10154706823861522_10154706835431522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706835436522""",MOCHA
"""Hi Mocha good morning""","""10154706823861522_10154706835446522""",MOCHA
"""Hi poh..""","""10154706823861522_10154706835456522""",MOCHA
"""shout out from saskatchewan canada""","""10154706823861522_10154706835476522""",MOCHA
"""Hi mocha watching uae""","""10154706823861522_10154706835441522""",MOCHA
"""hello""","""10154706823861522_10154706835486522""",MOCHA
"""Hi po from davao""","""10154706823861522_10154706835516522""",MOCHA
"""Hello""","""10154706823861522_10154706835521522""",MOCHA
"""hi mocha""","""10154706823861522_10154706835546522""",MOCHA
"""Bonsoir watching from France""","""10154706823861522_10154706835576522""",MOCHA
"""Hello mocha""","""10154706823861522_10154706835591522""",MOCHA
"""Jen""","""10154706823861522_10154706835606522""",MOCHA
"""Shoutout from Australia. :)""","""10154706823861522_10154706835626522""",MOCHA
"""Hello din mam watching here in Al ahsa KSA""","""10154706823861522_10154706835631522""",MOCHA
"""Shout out sa kapatid kong si joevir gabutero po... solid DDS po kami...""","""10154706823861522_10154706835646522""",MOCHA
"""Vince from burbank""","""10154706823861522_10154706835676522""",MOCHA
"""Hello poh.""","""10154706823861522_10154706835696522""",MOCHA
"""Hi ms. Mocha watching here in kuwait""","""10154706823861522_10154706835716522""",MOCHA
"""Watching From Jubail KSA""","""10154706823861522_10154706835731522""",MOCHA
"""\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f""","""10154706823861522_10154706835736522""",MOCHA
"""true po ba na ipapa ban ang page mo sa fb???""","""10154706823861522_10154706835741522""",MOCHA
"""Hello from milan pdp laban cahpter""","""10154706823861522_10154706835756522""",MOCHA
"""Hi po s mga pokemon girls from switzerland we love u ate mocha""","""10154706823861522_10154706835826522""",MOCHA
"""watching from Sweden""","""10154706823861522_10154706835831522""",MOCHA
"""watching from kuwait go mocha""","""10154706823861522_10154706835841522""",MOCHA
"""Hi crush""","""10154706823861522_10154706835876522""",MOCHA
"""Hi""","""10154706823861522_10154706835891522""",MOCHA
"""Hi Ms.Mocha watching here from Kuwait  pki greet nlng po thnx""","""10154706823861522_10154706835916522""",MOCHA
"""Hellow watching frm:kuwait pki bati po""","""10154706823861522_10154706835921522""",MOCHA
"""Hi mocha fr.lebanon""","""10154706823861522_10154706835926522""",MOCHA
"""Moca pabati naman""","""10154706823861522_10154706835946522""",MOCHA
"""Hello mocca""","""10154706823861522_10154706835956522""",MOCHA
"""hi po""","""10154706823861522_10154706835961522""",MOCHA
"""Hi""","""10154706823861522_10154706835986522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706836016522""",MOCHA
"""Hi po :)""","""10154706823861522_10154706836046522""",MOCHA
"""hello mocha!! keep up the good work!""","""10154706823861522_10154706836051522""",MOCHA
"""From ksa po""","""10154706823861522_10154706836061522""",MOCHA
"""Hello miss mocha watching in ireland""","""10154706823861522_10154706836066522""",MOCHA
"""1""","""10154706823861522_10154706836091522""",MOCHA
"""Pabati""","""10154706823861522_10154706836111522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706836116522""",MOCHA
"""Lenie po from kuwait""","""10154706823861522_10154706836121522""",MOCHA
"""Hello po ms mocha fr milan""","""10154706823861522_10154706836136522""",MOCHA
"""Hi""","""10154706823861522_10154706836181522""",MOCHA
"""Helo mocho watching  from ksa jeddah""","""10154706823861522_10154706836191522""",MOCHA
"""Hello sis mocha""","""10154706823861522_10154706836221522""",MOCHA
"""Hi miss mocha""","""10154706823861522_10154706836226522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706836241522""",MOCHA
"""Good morning""","""10154706823861522_10154706836246522""",MOCHA
"""Hello ate mocha from milan italy""","""10154706823861522_10154706836251522""",MOCHA
"""Hello maam from kuwait...""","""10154706823861522_10154706836266522""",MOCHA
"""Hi mocha""","""10154706823861522_10154706836276522""",MOCHA
"""I wish you will be fb friend""","""10154706823861522_10154706836286522""",MOCHA
"""Pahinga na po muna kayo. Bukas na yang mga bashers""","""10154706823861522_10154706836296522""",MOCHA
"""Hi""","""10154706823861522_10154706836291522""",MOCHA
"""Hi! miss mocha good morning watching from taiwan.""","""10154706823861522_10154706836301522""",MOCHA
"""Hello""","""10154706823861522_10154706836316522""",MOCHA
